Gene_id,Version,Gene_names,Uniprot_id,TF
Cre12.g523700,C. reinhardtii v5.6,Cre12.g523700,A0A2K3D489,
Cre17.g726000,C. reinhardtii v5.6,PAP3,A0A2K3CQM4,
Cre12.g548152,C. reinhardtii v5.6,Cre12.g548152,A0A2K3D728,
Cre01.g059252,C. reinhardtii v5.6,Cre01.g059252,A0A2K3E8F8,
Cre16.g683350,C. reinhardtii v5.6,TEH6,A0A2K3CUX0,
Cre03.g145507,C. reinhardtii v5.6,Cre03.g145507,A8J311,
Cre13.g607950,C. reinhardtii v5.6,SELK,A0A2K3D1L2,
Cre06.g298802,C. reinhardtii v5.6,Cre06.g298802,A0A2K3DQZ0,
Cre01.g055432,C. reinhardtii v5.6,Cre01.g055432,A0A2K3E8D0,
Cre06.g254150,C. reinhardtii v5.6,UTP1,A8HYC0,
Cre06.g278126,C. reinhardtii v5.6,Cre06.g278126,A0A2K3DNY6,
Cre04.g218850,C. reinhardtii v5.6,Cre04.g218850,A0A2K3DU33,
Cre01.g053300,C. reinhardtii v5.6,AIH1,A0A2K3E879,
Cre03.g172451,C. reinhardtii v5.6,Cre03.g172451,A0A2K3DX69,
Cre15.g639950,C. reinhardtii v5.6,Cre15.g639950,A0A2K3CWN1,
Cre10.g459900,C. reinhardtii v5.6,PFH4,A0A2K3DBS4,
Cre17.g710100,C. reinhardtii v5.6,Cre17.g710100,A0A2K3CPH6,
Cre03.g202000,C. reinhardtii v5.6,KIN4-2,A0A2K3DZA7,
Cre09.g407801,C. reinhardtii v5.6,AKC1,A0A2K3DFD9,
Cre15.g640600,C. reinhardtii v5.6,Cre15.g640600,A0A2K3CWM9,
Cre13.g579850,C. reinhardtii v5.6,Cre13.g579850,A0A2K3D097,
Cre16.g687301,C. reinhardtii v5.6,Cre16.g687301,A0A2K3CUN1,
Cre10.g440750,C. reinhardtii v5.6,TOP3,A0A2K3DAH5,
Cre03.g145027,C. reinhardtii v5.6,Cre03.g145027,A0A2K3DVA1,
Cre12.g522500,C. reinhardtii v5.6,Cre12.g522500,A8J5T3,
Cre03.g194750,C. reinhardtii v5.6,Cre03.g194750,A0A2K3DYK0,
Cre06.g249800,C. reinhardtii v5.6,Cre06.g249800,A0A2K3DLV1,
Cre17.g734450,C. reinhardtii v5.6,PRPL19,A8IW44,
Cre08.g378050,C. reinhardtii v5.6,NUOP5,Q6QAY0,
Cre12.g559250,C. reinhardtii v5.6,FTT1,A8JGV6,
Cre05.g234657,C. reinhardtii v5.6,Cre05.g234657,A0A2K3DSN0,
Cre12.g502300,C. reinhardtii v5.6,Cre12.g502300,A8IJE5,
Cre02.g102400,C. reinhardtii v5.6,RPC1,A8I4N7,
Cre12.g542569,C. reinhardtii v5.6,Cre12.g542569,A0A2K3D6T2,
Cre03.g182500,C. reinhardtii v5.6,SRP72,A8JH66,
Cre15.g635000,C. reinhardtii v5.6,Cre15.g635000,A0A2K3CWD4,
Cre06.g295650,C. reinhardtii v5.6,Cre06.g295650,A0A2K3DQL4,
Cre10.g462750,C. reinhardtii v5.6,Cre10.g462750,A0A2K3DC06,
Cre07.g312750,C. reinhardtii v5.6,CSL4,A8I5Y2,
Cre02.g113050,C. reinhardtii v5.6,Cre02.g113050,A8I313,
Cre07.g338950,C. reinhardtii v5.6,Cre07.g338950,A0A2K3DKF2,
Cre16.g663950,C. reinhardtii v5.6,ERG3,A0A2K3CTR9,
Cre13.g608000,C. reinhardtii v5.6,CPLD52,A0A2K3D1L4,
Cre09.g390250,C. reinhardtii v5.6,Cre09.g390250,A0A2K3DDJ9,
Cre16.g671000,C. reinhardtii v5.6,NDA5,A0A2K3CUI1,
Cre13.g577950,C. reinhardtii v5.6,VPS60,A0A2K3D047,
Cre01.g063267,C. reinhardtii v5.6,BLP1,A0A2K3E8G9,
Cre01.g025551,C. reinhardtii v5.6,Cre01.g025551,A0A2K3E6I7,
Cre14.g634322,C. reinhardtii v5.6,Cre14.g634322,,
Cre12.g532050,C. reinhardtii v5.6,Cre12.g532050,A0A2K3D4W4,
Cre03.g203700,C. reinhardtii v5.6,DEGO,A0A2K3DZ70,
Cre16.g683500,C. reinhardtii v5.6,HEL64,A0A2K3CUX2,
Cre12.g534800,C. reinhardtii v5.6,GCSP,A8IVM9,
Cre02.g093300,C. reinhardtii v5.6,Cre02.g093300,A0A2K3E1E8,
Cre02.g110000,C. reinhardtii v5.6,Cre02.g110000,A0A2K3E2W6,
Cre05.g240550,C. reinhardtii v5.6,TLA1,Q8L439,
Cre02.g098600,C. reinhardtii v5.6,Cre02.g098600,A0A2K3E262,
Cre12.g513750,C. reinhardtii v5.6,GRX1,A0A2K3D3L4,
Cre09.g388500,C. reinhardtii v5.6,Cre09.g388500,A0A2K3DDP1,
Cre06.g283750,C. reinhardtii v5.6,HST1,A0A2K3DPT7,
Cre08.g367050,C. reinhardtii v5.6,Cre08.g367050,A0A2K3DGY8,
Cre13.g565450,C. reinhardtii v5.6,PURB,A0A2K3CZ88,
Cre07.g342450,C. reinhardtii v5.6,Cre07.g342450,A0A2K3DKJ5,
Cre07.g319150,C. reinhardtii v5.6,PTP4,A0A2K3DIX2,
Cre06.g298500,C. reinhardtii v5.6,Cre06.g298500,A0A2K3DQR9,
Cre06.g248850,C. reinhardtii v5.6,Cre06.g248850,A0A2K3DLV0,
Cre02.g113100,C. reinhardtii v5.6,Cre02.g113100,A8I311,
Cre07.g330350,C. reinhardtii v5.6,OPR115,A0A2K3DJU6,
Cre04.g226811,C. reinhardtii v5.6,Cre04.g226811,A0A2K3DUP4,
Cre17.g729200,C. reinhardtii v5.6,Cre17.g729200,A0A2K3CQU7,
Cre12.g543050,C. reinhardtii v5.6,Cre12.g543050,A8IY12,
Cre13.g580600,C. reinhardtii v5.6,ATE1,A0A2K3D0B7,
Cre07.g330500,C. reinhardtii v5.6,Cre07.g330500,A8IH56,
Cre06.g307700,C. reinhardtii v5.6,Cre06.g307700,A0A2K3DRJ2,
Cre01.g037800,C. reinhardtii v5.6,TRX21,A8HMA7,
Cre03.g203600,C. reinhardtii v5.6,GDP6,A0A2K3DZ66,
Cre09.g400100,C. reinhardtii v5.6,Cre09.g400100,A8J1F9,
Cre07.g353550,C. reinhardtii v5.6,SUI1B,A0A2K3DLH8,
Cre02.g073700,C. reinhardtii v5.6,UROD3,A8I9S9,
Cre11.g467640,C. reinhardtii v5.6,Cre11.g467640,A8JA22,
Cre14.g633300,C. reinhardtii v5.6,Cre14.g633300,A0A2K3CYW3,
Cre02.g105800,C. reinhardtii v5.6,Cre02.g105800,A0A2K3E2M8,
Cre16.g683150,C. reinhardtii v5.6,Cre16.g683150,A8IS53,
Cre17.g698150,C. reinhardtii v5.6,CYCR4,A0A2K3CNQ7,
Cre06.g304550,C. reinhardtii v5.6,PAR1,A0A2K3DR70,
Cre06.g252550,C. reinhardtii v5.6,DLA3,A8HYH4,
Cre03.g155550,C. reinhardtii v5.6,DNJ18,A8J7K3,
Cre12.g513701,C. reinhardtii v5.6,Cre12.g513701,A0A2K3D3N2,
Cre07.g327800,C. reinhardtii v5.6,Cre07.g327800,A0A2K3DJM4,
Cre01.g001678,C. reinhardtii v5.6,Cre01.g001678,A0A2K3E4P4,
Cre12.g538450,C. reinhardtii v5.6,EPT1,Q6U9W9,
Cre06.g279600,C. reinhardtii v5.6,Cre06.g279600,A0A2K3DPJ6,
Cre06.g289500,C. reinhardtii v5.6,Cre06.g289500,A8J2G3,
Cre09.g387850,C. reinhardtii v5.6,RWP13,A0A2K3DDQ8,Nin-like
Cre05.g238800,C. reinhardtii v5.6,Cre05.g238800,A0A2K3DT14,
Cre06.g309500,C. reinhardtii v5.6,OPR28,A0A2K3DRK6,
Cre12.g518200,C. reinhardtii v5.6,DNJ3,A0A2K3D3W5,
Cre12.g509850,C. reinhardtii v5.6,MLT1,A0A2K3D2M4,
Cre12.g532700,C. reinhardtii v5.6,Cre12.g532700,A0A2K3D4X0,
Cre03.g197150,C. reinhardtii v5.6,Cre03.g197150,A0A2K3DYP9,
Cre09.g400750,C. reinhardtii v5.6,AMT5,A8J1H0,
Cre06.g287800,C. reinhardtii v5.6,Cre06.g287800,A0A2K3DQ29,
Cre12.g499204,C. reinhardtii v5.6,Cre12.g499204,A8JGI4,
Cre04.g224500,C. reinhardtii v5.6,Cre04.g224500,A0A2K3DUH3,
Cre14.g617826,C. reinhardtii v5.6,Cre14.g617826,Q6QAY4,
Cre12.g495950,C. reinhardtii v5.6,Cre12.g495950,A0A2K3D213,
Cre11.g467623,C. reinhardtii v5.6,Cre11.g467623,A0A2K3D7H0,
Cre02.g078885,C. reinhardtii v5.6,Cre02.g078885,A0A2K3E0E2,
Cre02.g119650,C. reinhardtii v5.6,GNT3,A0A2K3E3K0,
Cre10.g450879,C. reinhardtii v5.6,Cre10.g450879,A0A2K3DB62,
Cre06.g251650,C. reinhardtii v5.6,PTC1,A0A2K3DLZ3,
Cre03.g184800,C. reinhardtii v5.6,Cre03.g184800,A0A2K3DXY3,
Cre07.g352251,C. reinhardtii v5.6,Cre07.g352251,A0A2K3DLF9,
Cre09.g414800,C. reinhardtii v5.6,Cre09.g414800,A0A2K3DFV8,
Cre10.g438350,C. reinhardtii v5.6,LTH3,A0A2K3DAB8,
Cre14.g633150,C. reinhardtii v5.6,OPR66,A0A2K3CYX1,
Cre15.g640101,C. reinhardtii v5.6,Cre15.g640101,A0A2K3CWP2,
Cre01.g038650,C. reinhardtii v5.6,SRS2,A0A2K3E780,
Cre16.g651700,C. reinhardtii v5.6,Cre16.g651700,A0A2K3CSV6,
Cre17.g715150,C. reinhardtii v5.6,Cre17.g715150,A0A2K3CPV6,
Cre12.g502179,C. reinhardtii v5.6,Cre12.g502179,A0A2K3D363,
Cre13.g592551,C. reinhardtii v5.6,Cre13.g592551,A0A2K3D198,
Cre16.g655200,C. reinhardtii v5.6,PTB6,A0A2K3CT43,
Cre06.g260850,C. reinhardtii v5.6,NOP14,A8HXG8,
Cre01.g031700,C. reinhardtii v5.6,Cre01.g031700,A0A2K3E6R9,
Cre13.g562400,C. reinhardtii v5.6,ABI3,A0A2K3CZ21,B3
Cre06.g265550,C. reinhardtii v5.6,Cre06.g265550,A0A2K3DMY0,
Cre02.g098750,C. reinhardtii v5.6,Cre02.g098750,A0A2K3E228,
Cre14.g627411,C. reinhardtii v5.6,Cre14.g627411,A0A2K3CYH2,
Cre03.g200095,C. reinhardtii v5.6,Cre03.g200095,A0A2K3DZJ3,
Cre03.g144564,C. reinhardtii v5.6,MMP13,A8J363,
Cre01.g028250,C. reinhardtii v5.6,GEA1,A8HQA9,
Cre01.g014300,C. reinhardtii v5.6,Cre01.g014300,A0A2K3E5R2,
Cre07.g351050,C. reinhardtii v5.6,VPS23,A0A2K3DLC5,
Cre05.g233303,C. reinhardtii v5.6,Cre05.g233303,A0A2K3DRT8,
Cre08.g379800,C. reinhardtii v5.6,Cre08.g379800,A0A2K3DHY6,
Cre06.g278298,C. reinhardtii v5.6,Cre06.g278298,A0A2K3DPF3,
Cre01.g018950,C. reinhardtii v5.6,DHS1,A0A2K3E612,
Cre16.g661500,C. reinhardtii v5.6,Cre16.g661500,A0A2K3CTJ8,
Cre11.g477400,C. reinhardtii v5.6,CYG43,A0A2K3D8G4,
Cre16.g685650,C. reinhardtii v5.6,GLR1,A0A2K3CUR4,
Cre17.g708300,C. reinhardtii v5.6,RPN12,A0A2K3CPH2,
Cre03.g155350,C. reinhardtii v5.6,Cre03.g155350,A0A2K3DVZ4,
Cre03.g165150,C. reinhardtii v5.6,Cre03.g165150,A0A2K3DWN9,
Cre02.g089100,C. reinhardtii v5.6,COPD1,A8I901,
Cre12.g509450,C. reinhardtii v5.6,Cre12.g509450,A0A2K3D2Q5,
Cre04.g224400,C. reinhardtii v5.6,Cre04.g224400,A0A2K3DUG7,
Cre07.g348650,C. reinhardtii v5.6,CYG65,A0A2K3DL70,
Cre07.g324100,C. reinhardtii v5.6,Cre07.g324100,A0A2K3DJ96,
Cre02.g085150,C. reinhardtii v5.6,Cre02.g085150,A0A2K3E0U5,SBP
Cre01.g053850,C. reinhardtii v5.6,Cre01.g053850,A0A2K3E886,
Cre16.g669850,C. reinhardtii v5.6,Cre16.g669850,A0A2K3CUB0,
Cre14.g611552,C. reinhardtii v5.6,TGL22,A0A2K3CX99,
Cre07.g342352,C. reinhardtii v5.6,Cre07.g342352,A8ITN4,
Cre13.g571650,C. reinhardtii v5.6,RPB10,A8HSJ0,
Cre09.g402950,C. reinhardtii v5.6,CGL21,A0A2K3DCP5,
Cre09.g389550,C. reinhardtii v5.6,DNJ13,A0A2K3DDL2,
Cre14.g626000,C. reinhardtii v5.6,Cre14.g626000,A0A2K3CYB1,
Cre04.g215950,C. reinhardtii v5.6,CYN57,A8J9P9,
Cre12.g523500,C. reinhardtii v5.6,DER1,A8J5Q5,
Cre02.g119050,C. reinhardtii v5.6,CER1,A0A2K3E3N0,
Cre12.g535450,C. reinhardtii v5.6,Cre12.g535450,A0A2K3D543,
Cre07.g347500,C. reinhardtii v5.6,OPR31,A0A2K3DL37,
Cre03.g172250,C. reinhardtii v5.6,Cre03.g172250,A0A2K3DX45,
Cre09.g395473,C. reinhardtii v5.6,Cre09.g395473,A0A2K3DEK0,
Cre01.g049050,C. reinhardtii v5.6,Cre01.g049050,A8HN96,
Cre03.g189300,C. reinhardtii v5.6,PLAP10,A8IRT4,
Cre13.g572200,C. reinhardtii v5.6,Cre13.g572200,A0A2K3CZQ4,
Cre06.g306100,C. reinhardtii v5.6,Cre06.g306100,A0A2K3DRB9,
Cre03.g187200,C. reinhardtii v5.6,DLL2,A8IRP4,
Cre05.g234600,C. reinhardtii v5.6,Cre05.g234600,A0A2K3DSL7,
Cre01.g013000,C. reinhardtii v5.6,Cre01.g013000,A0A2K3E5N7,
Cre06.g302650,C. reinhardtii v5.6,RRM5,A0A2K3DR36,
Cre01.g050500,C. reinhardtii v5.6,TCB1,A0A2K3E800,
Cre03.g171650,C. reinhardtii v5.6,HEL16,A0A2K3DX35,
Cre06.g278181,C. reinhardtii v5.6,Cre06.g278181,A0A2K3DP43,ERF
Cre07.g318551,C. reinhardtii v5.6,CYA8,A0A2K3DIV2,
Cre06.g278111,C. reinhardtii v5.6,Cre06.g278111,A0A2K3DNV4,
Cre16.g651650,C. reinhardtii v5.6,TSI2,A0A2K3CSW2,
Cre10.g451600,C. reinhardtii v5.6,SRR28B,A0A2K3DB77,
Cre05.g245700,C. reinhardtii v5.6,ANK25,A0A2K3DS63,
Cre12.g526750,C. reinhardtii v5.6,RBM8A,A8J5G1,
Cre06.g267650,C. reinhardtii v5.6,Cre06.g267650,A0A2K3DN57,
Cre12.g560900,C. reinhardtii v5.6,AOF7,A0A2K3D5G7,
Cre04.g228300,C. reinhardtii v5.6,Cre04.g228300,A0A2K3DUT6,
Cre06.g286450,C. reinhardtii v5.6,Cre06.g286450,A0A2K3DQ16,
Cre09.g391467,C. reinhardtii v5.6,Cre09.g391467,A0A2K3DE60,
Cre03.g210289,C. reinhardtii v5.6,Cre03.g210289,A8JBV8,
Cre05.g247250,C. reinhardtii v5.6,Cre05.g247250,A0A2K3DS24,
Cre07.g315700,C. reinhardtii v5.6,FKB16-1,A0A2K3DIM9,
Cre06.g278189,C. reinhardtii v5.6,Cre06.g278189,A0A2K3DP58,
Cre10.g447850,C. reinhardtii v5.6,YEE2,A0A2K3DAZ4,
Cre11.g467612,C. reinhardtii v5.6,Cre11.g467612,A0A2K3D7F7,
Cre05.g245701,C. reinhardtii v5.6,FAP104,A0A2K3DS96,
Cre12.g546452,C. reinhardtii v5.6,Cre12.g546452,A0A2K3D717,
Cre04.g228500,C. reinhardtii v5.6,Cre04.g228500,A0A2K3DUS3,
Cre10.g424850,C. reinhardtii v5.6,Cre10.g424850,A8IC90,
Cre03.g188650,C. reinhardtii v5.6,PLAP2,A0A2K3DY62,
Cre14.g613200,C. reinhardtii v5.6,Cre14.g613200,A0A2K3CXF8,
Cre12.g495800,C. reinhardtii v5.6,Cre12.g495800,A0A2K3D1Z8,
Cre12.g511100,C. reinhardtii v5.6,Cre12.g511100,A0A2K3D2K2,
Cre06.g256050,C. reinhardtii v5.6,Cre06.g256050,A0A2K3DMC1,
Cre12.g520150,C. reinhardtii v5.6,Cre12.g520150,A0A2K3D408,
Cre01.g042600,C. reinhardtii v5.6,Cre01.g042600,A0A2K3E7I8,
Cre12.g561000,C. reinhardtii v5.6,CYN28,A0A2K3D5H7,
Cre07.g339600,C. reinhardtii v5.6,Cre07.g339600,A0A2K3DKG9,
Cre06.g291900,C. reinhardtii v5.6,PHD1,A0A2K3DQB1,
Cre01.g000900,C. reinhardtii v5.6,CPLD20,A0A2K3E4Q3,
Cre03.g163200,C. reinhardtii v5.6,Cre03.g163200,A0A2K3DWI9,NF-X1
Cre14.g627500,C. reinhardtii v5.6,Cre14.g627500,A0A2K3CYF0,
Cre01.g054900,C. reinhardtii v5.6,Cre01.g054900,A0A2K3E8B0,
Cre12.g522100,C. reinhardtii v5.6,Cre12.g522100,A8J5U5,
Cre12.g488752,C. reinhardtii v5.6,Cre12.g488752,A0A2K3D299,
Cre14.g611484,C. reinhardtii v5.6,Cre14.g611484,A0A2K3CX97,
Cre16.g662200,C. reinhardtii v5.6,Cre16.g662200,A0A2K3CTM8,
Cre06.g278146,C. reinhardtii v5.6,Cre06.g278146,A0A2K3DNY9,
Cre12.g531150,C. reinhardtii v5.6,Cre12.g531150,A0A2K3D4U7,
Cre12.g553400,C. reinhardtii v5.6,Cre12.g553400,A0A2K3D5Z8,
Cre09.g402601,C. reinhardtii v5.6,Cre09.g402601,A0A2K3DCP8,
Cre05.g241450,C. reinhardtii v5.6,FTSY,A0A2K3DT85,
Cre06.g264050,C. reinhardtii v5.6,Cre06.g264050,A8HX11,
Cre03.g198150,C. reinhardtii v5.6,ALB3.3,A0A2K3DYV8,
Cre17.g702950,C. reinhardtii v5.6,Cre17.g702950,A0A2K3CP19,
Cre17.g723300,C. reinhardtii v5.6,Cre17.g723300,A0A2K3CQG0,
Cre08.g373100,C. reinhardtii v5.6,CYP97C3,A0A2K3DHB8,
Cre06.g258600,C. reinhardtii v5.6,Cre06.g258600,A0A2K3DMK7,
Cre02.g144500,C. reinhardtii v5.6,Cre02.g144500,A0A2K3E3U2,
Cre03.g191350,C. reinhardtii v5.6,Cre03.g191350,A0A2K3DYE5,
Cre12.g508000,C. reinhardtii v5.6,TIC40,A0A2K3D2S0,
Cre04.g218100,C. reinhardtii v5.6,FAP25,A8ISN1,
Cre12.g558150,C. reinhardtii v5.6,Cre12.g558150,A0A2K3D5Q2,
Cre17.g734350,C. reinhardtii v5.6,Cre17.g734350,A0A2K3CR91,
Cre11.g482050,C. reinhardtii v5.6,Cre11.g482050,A0A2K3D8S6,
Cre09.g394102,C. reinhardtii v5.6,GUK2,A0A2K3DEF1,
Cre11.g467753,C. reinhardtii v5.6,HMO2,A0A2K3D7X1,
Cre17.g702250,C. reinhardtii v5.6,Cre17.g702250,A0A2K3CP03,
Cre02.g101900,C. reinhardtii v5.6,EXN6,A0A2K3E2C9,
Cre14.g627850,C. reinhardtii v5.6,Cre14.g627850,A0A2K3CYH1,
Cre02.g142850,C. reinhardtii v5.6,SMP11,A8J0Q9,
Cre17.g721000,C. reinhardtii v5.6,Cre17.g721000,A0A2K3CQA6,
Cre07.g313400,C. reinhardtii v5.6,Cre07.g313400,A0A2K3DIJ0,
Cre02.g141150,C. reinhardtii v5.6,Cre02.g141150,A0A2K3E457,
Cre09.g391838,C. reinhardtii v5.6,Cre09.g391838,A0A2K3DE69,
Cre02.g105000,C. reinhardtii v5.6,Cre02.g105000,A0A2K3E2I6,
Cre13.g570650,C. reinhardtii v5.6,Cre13.g570650,A0A2K3CZM4,
Cre03.g206350,C. reinhardtii v5.6,OPR19,A0A2K3DYZ6,
Cre08.g379300,C. reinhardtii v5.6,Cre08.g379300,A0A2K3DHX6,
Cre13.g582800,C. reinhardtii v5.6,Cre13.g582800,A0A2K3D0I5,
Cre05.g238687,C. reinhardtii v5.6,PHC35,A0A2K3DT09,
Cre07.g313500,C. reinhardtii v5.6,Cre07.g313500,A0A2K3DIH9,
Cre04.g220076,C. reinhardtii v5.6,Cre04.g220076,A0A2K3DU61,
Cre03.g168700,C. reinhardtii v5.6,Cre03.g168700,A0A2K3DWX2,
Cre09.g392500,C. reinhardtii v5.6,Cre09.g392500,A8IZS7,
Cre07.g357550,C. reinhardtii v5.6,Cre07.g357550,A0A2K3DLQ9,
Cre04.g213800,C. reinhardtii v5.6,Cre04.g213800,A0A2K3DTW0,
Cre01.g045601,C. reinhardtii v5.6,Cre01.g045601,A0A2K3E7P9,
Cre03.g154100,C. reinhardtii v5.6,Cre03.g154100,A8J7N3,
Cre12.g549750,C. reinhardtii v5.6,FAP4,A8IYG8,
Cre08.g371751,C. reinhardtii v5.6,Cre08.g371751,A0A2K3DHB6,
Cre10.g424750,C. reinhardtii v5.6,PPD1,A0A2K3D9E6,
Cre09.g387900,C. reinhardtii v5.6,Cre09.g387900,A0A2K3DDQ0,
Cre08.g384285,C. reinhardtii v5.6,Cre08.g384285,A0A2K3DI99,
Cre01.g047229,C. reinhardtii v5.6,Cre01.g047229,A0A2K3E7S8,
Cre03.g182350,C. reinhardtii v5.6,Cre03.g182350,A0A2K3DXU2,
Cre04.g220000,C. reinhardtii v5.6,Cre04.g220000,A0A2K3DU72,
Cre12.g500900,C. reinhardtii v5.6,Cre12.g500900,A0A2K3D384,
Cre17.g740750,C. reinhardtii v5.6,Cre17.g740750,A0A2K3CRQ9,
Cre03.g153500,C. reinhardtii v5.6,Cre03.g153500,A0A2K3DVU9,
Cre17.g746847,C. reinhardtii v5.6,Cre17.g746847,A0A2K3CS62,
Cre03.g171179,C. reinhardtii v5.6,Cre03.g171179,A0A2K3DX43,
Cre15.g641266,C. reinhardtii v5.6,Cre15.g641266,A0A2K3CWU7,
Cre06.g270850,C. reinhardtii v5.6,Cre06.g270850,A0A2K3DND2,
Cre13.g606750,C. reinhardtii v5.6,Cre13.g606750,A0A2K3D1I2,C3H
Cre02.g095093,C. reinhardtii v5.6,Cre02.g095093,A8JEK8,
Cre17.g727400,C. reinhardtii v5.6,HRP8,A0A2K3CQQ5,
Cre02.g112400,C. reinhardtii v5.6,CHI1,A0A2K3E367,
Cre16.g677850,C. reinhardtii v5.6,Cre16.g677850,A0A2K3CV97,
Cre02.g113450,C. reinhardtii v5.6,Cre02.g113450,A0A2K3E330,MYB_related
Cre07.g344400,C. reinhardtii v5.6,Cre07.g344400,A0A2K3DKV5,
Cre10.g451150,C. reinhardtii v5.6,Cre10.g451150,A0A2K3DB66,
Cre16.g655050,C. reinhardtii v5.6,Cre16.g655050,A0A2K3CT42,
Cre08.g360400,C. reinhardtii v5.6,ERM1,A8JGH0,
Cre09.g416800,C. reinhardtii v5.6,Cre09.g416800,A8J525,
Cre13.g605350,C. reinhardtii v5.6,Cre13.g605350,A0A2K3D1D9,
Cre10.g458150,C. reinhardtii v5.6,Cre10.g458150,A0A2K3DBN5,
Cre12.g492700,C. reinhardtii v5.6,FAS1,A0A2K3D1W1,
Cre03.g203750,C. reinhardtii v5.6,COG3,A0A2K3DZ57,
Cre17.g700500,C. reinhardtii v5.6,Cre17.g700500,A0A2K3CNW3,
Cre13.g572150,C. reinhardtii v5.6,Cre13.g572150,A0A2K3CZQ1,
Cre15.g639050,C. reinhardtii v5.6,Cre15.g639050,A0A2K3CWR3,
Cre03.g174500,C. reinhardtii v5.6,HDZ1,A0A2K3DXB3,HB-other
Cre06.g259600,C. reinhardtii v5.6,VPS53,A0A2K3DMM6,
Cre08.g358616,C. reinhardtii v5.6,FAP398,A0A2K3DGC8,
Cre06.g306035,C. reinhardtii v5.6,Cre06.g306035,A0A2K3DRA8,
Cre12.g518950,C. reinhardtii v5.6,PGM13,A0A2K3D400,
Cre07.g356600,C. reinhardtii v5.6,Cre07.g356600,A0A2K3DLP9,
Cre04.g225950,C. reinhardtii v5.6,Cre04.g225950,A0A2K3DUM1,
Cre07.g316900,C. reinhardtii v5.6,Cre07.g316900,A0A2K3DIR4,
Cre17.g730250,C. reinhardtii v5.6,Cre17.g730250,A8JFH5,
Cre14.g630000,C. reinhardtii v5.6,KIR2,A0A2K3CYL3,
Cre12.g560450,C. reinhardtii v5.6,Cre12.g560450,A0A2K3D5H8,
Cre16.g675973,C. reinhardtii v5.6,Cre16.g675973,A0A2K3CVT8,
Cre12.g512000,C. reinhardtii v5.6,Cre12.g512000,A0A2K3D2H8,
Cre03.g166750,C. reinhardtii v5.6,PTK3,A0A2K3DWR6,
Cre09.g394550,C. reinhardtii v5.6,RPPK2,A0A2K3DD97,
Cre16.g664600,C. reinhardtii v5.6,NUOB16,Q6UP32,
Cre02.g117250,C. reinhardtii v5.6,Cre02.g117250,A0A2K3E3E1,
Cre09.g387951,C. reinhardtii v5.6,Cre09.g387951,A0A2K3DDQ2,
Cre10.g444100,C. reinhardtii v5.6,Cre10.g444100,A0A2K3DAP7,
Cre16.g668250,C. reinhardtii v5.6,Cre16.g668250,A0A2K3CUE4,
Cre06.g272000,C. reinhardtii v5.6,Cre06.g272000,A0A2K3DNE8,
Cre12.g537450,C. reinhardtii v5.6,COX13,A0A2K3D591,
Cre17.g702351,C. reinhardtii v5.6,Cre17.g702351,A0A2K3CP13,
Cre14.g633400,C. reinhardtii v5.6,PGA7,A0A2K3CZ00,
Cre02.g106950,C. reinhardtii v5.6,Cre02.g106950,A0A2K3E2P2,
Cre02.g087300,C. reinhardtii v5.6,Cre02.g087300,A0A2K3E0X4,
Cre01.g003751,C. reinhardtii v5.6,Cre01.g003751,A0A2K3E4W0,
Cre08.g368550,C. reinhardtii v5.6,Cre08.g368550,A0A2K3DH15,
Cre02.g086250,C. reinhardtii v5.6,Cre02.g086250,A0A2K3E0X2,
Cre12.g503300,C. reinhardtii v5.6,Cre12.g503300,A8IJJ8,
Cre09.g400400,C. reinhardtii v5.6,Cre09.g400400,A0A2K3DCV6,
Cre06.g278169,C. reinhardtii v5.6,Cre06.g278169,A8J927,
Cre02.g101650,C. reinhardtii v5.6,Cre02.g101650,A0A2K3E2D3,
Cre06.g303650,C. reinhardtii v5.6,Cre06.g303650,A0A2K3DRC6,
Cre06.g291500,C. reinhardtii v5.6,RWP6,A0A2K3DQA9,Nin-like
Cre03.g190650,C. reinhardtii v5.6,Cre03.g190650,A0A2K3DYC7,
Cre03.g155900,C. reinhardtii v5.6,Cre03.g155900,A0A2K3DW13,
Cre14.g630799,C. reinhardtii v5.6,Cre14.g630799,A0A2K3CYM8,
Cre05.g247500,C. reinhardtii v5.6,Cre05.g247500,A0A2K3DS21,
Cre15.g641527,C. reinhardtii v5.6,Cre15.g641527,A0A2K3CWV6,
Cre11.g475850,C. reinhardtii v5.6,ZNJ1,A8JFP5,
Cre07.g353350,C. reinhardtii v5.6,Cre07.g353350,A8JFR8,
Cre16.g656000,C. reinhardtii v5.6,Cre16.g656000,A0A2K3CT88,
Cre02.g104750,C. reinhardtii v5.6,Cre02.g104750,A0A2K3E2I5,
Cre06.g254400,C. reinhardtii v5.6,FUM1,A8HYA9,
Cre14.g612200,C. reinhardtii v5.6,CYG16,A0A2K3CXE2,
Cre13.g566300,C. reinhardtii v5.6,Cre13.g566300,A0A2K3CZA9,
Cre01.g041100,C. reinhardtii v5.6,HLM3,A0A2K3E7I3,
Cre06.g263650,C. reinhardtii v5.6,Cre06.g263650,A0A2K3DMV4,
Cre10.g428650,C. reinhardtii v5.6,CDPKK1,A0A2K3D9N8,
Cre02.g111800,C. reinhardtii v5.6,Cre02.g111800,A0A2K3E312,
Cre17.g709800,C. reinhardtii v5.6,RLS1,A0A2K3CPJ5,
